 Log10[q2](GeV^2) Log10[r2](GeV^2)    theta            G4Gluon         G4Ghost           GQuark          G4Sword
-2.3103448E+0     2.5172414E+0     1.6534698E-1     2.1583869E-2    -1.6729773E-3    -1.8334471E-3    -5.1418731E-1
-2.3103448E+0     2.5172414E+0     3.3069396E-1     2.1568475E-2    -1.6634166E-3    -1.8424133E-3    -5.1417819E-1
-2.3103448E+0     2.5172414E+0     4.9604095E-1     2.1564397E-2    -1.6499101E-3    -1.8339792E-3    -5.1416332E-1
-2.3103448E+0     2.5172414E+0     6.6138793E-1     2.1530650E-2    -1.6351452E-3    -1.8235321E-3    -5.1414315E-1
-2.3103448E+0     2.5172414E+0     8.2673491E-1     2.1494252E-2    -1.6218695E-3    -1.8200354E-3    -5.1411833E-1
-2.3103448E+0     2.5172414E+0     9.9208189E-1     2.1471421E-2    -1.6098596E-3    -1.8092761E-3    -5.1408961E-1
-2.3103448E+0     2.5172414E+0     1.1574289E+0     2.1472874E-2    -1.5993448E-3    -1.8024664E-3    -5.1405786E-1
-2.3103448E+0     2.5172414E+0     1.3227759E+0     2.1519915E-2    -1.5907205E-3    -1.8070107E-3    -5.1402402E-1
-2.3103448E+0     2.5172414E+0     1.4881228E+0     2.1597696E-2    -1.5926733E-3    -1.8304609E-3    -5.1398906E-1
-2.3103448E+0     2.5172414E+0     1.6534698E+0     2.1602332E-2    -1.5928970E-3    -1.8297398E-3    -5.1395397E-1
-2.3103448E+0     2.5172414E+0     1.8188168E+0     2.1529800E-2    -1.5905964E-3    -1.8055302E-3    -5.1391971E-1
-2.3103448E+0     2.5172414E+0     1.9841638E+0     2.1485891E-2    -1.5990883E-3    -1.7998242E-3    -5.1388719E-1
-2.3103448E+0     2.5172414E+0     2.1495108E+0     2.1487828E-2    -1.6095368E-3    -1.8055848E-3    -5.1385723E-1
-2.3103448E+0     2.5172414E+0     2.3148577E+0     2.1515329E-2    -1.6215330E-3    -1.8156449E-3    -5.1383059E-1
-2.3103448E+0     2.5172414E+0     2.4802047E+0     2.1555200E-2    -1.6348110E-3    -1.8185761E-3    -5.1380790E-1
-2.3103448E+0     2.5172414E+0     2.6455517E+0     2.1591256E-2    -1.6495737E-3    -1.8283546E-3    -5.1378970E-1
-2.3103448E+0     2.5172414E+0     2.8108987E+0     2.1597818E-2    -1.6631132E-3    -1.8367495E-3    -5.1377640E-1
-2.3103448E+0     2.5172414E+0     2.9762457E+0     2.1615332E-2    -1.6727336E-3    -1.8277666E-3    -5.1376830E-1
-2.3103448E+0     2.7586207E+0     1.0000000E-2     1.4823059E-2    -1.7031181E-3    -1.7427794E-3    -5.4402244E-1
-2.3103448E+0     2.7586207E+0     1.6534698E-1     2.0688567E-2    -1.6997254E-3    -1.7361597E-3    -5.4402025E-1
-2.3103448E+0     2.7586207E+0     3.3069396E-1     2.0668463E-2    -1.6896708E-3    -1.7349713E-3    -5.4401371E-1
-2.3103448E+0     2.7586207E+0     4.9604095E-1     2.0629420E-2    -1.6761575E-3    -1.7326756E-3    -5.4400304E-1
-2.3103448E+0     2.7586207E+0     6.6138793E-1     2.0640804E-2    -1.6601784E-3    -1.7241876E-3    -5.4398856E-1
-2.3103448E+0     2.7586207E+0     8.2673491E-1     2.0642920E-2    -1.6453550E-3    -1.7248597E-3    -5.4397073E-1
-2.3103448E+0     2.7586207E+0     9.9208189E-1     2.0580582E-2    -1.6319187E-3    -1.7247092E-3    -5.4395008E-1
-2.3103448E+0     2.7586207E+0     1.1574289E+0     2.0588279E-2    -1.6207063E-3    -1.7244020E-3    -5.4392722E-1
-2.3103448E+0     2.7586207E+0     1.3227759E+0     2.0577599E-2    -1.6151815E-3    -1.7207473E-3    -5.4390283E-1
-2.3103448E+0     2.7586207E+0     1.4881228E+0     2.0611711E-2    -1.6100470E-3    -1.7456968E-3    -5.4387759E-1
-2.3103448E+0     2.7586207E+0     1.6534698E+0     2.0612707E-2    -1.6100333E-3    -1.7463569E-3    -5.4385223E-1
-2.3103448E+0     2.7586207E+0     1.8188168E+0     2.0576573E-2    -1.6150665E-3    -1.7227780E-3    -5.4382743E-1
-2.3103448E+0     2.7586207E+0     1.9841638E+0     2.0587358E-2    -1.6204538E-3    -1.7278224E-3    -5.4380385E-1
-2.3103448E+0     2.7586207E+0     2.1495108E+0     2.0578933E-2    -1.6315831E-3    -1.7294910E-3    -5.4378210E-1
-2.3103448E+0     2.7586207E+0     2.3148577E+0     2.0639567E-2    -1.6449562E-3    -1.7309070E-3    -5.4376274E-1
-2.3103448E+0     2.7586207E+0     2.4802047E+0     2.0638485E-2    -1.6597529E-3    -1.7313707E-3    -5.4374622E-1
-2.3103448E+0     2.7586207E+0     2.6455517E+0     2.0627326E-2    -1.6757347E-3    -1.7407394E-3    -5.4373296E-1
-2.3103448E+0     2.7586207E+0     2.8108987E+0     2.0662135E-2    -1.6892823E-3    -1.7436205E-3    -5.4372327E-1
-2.3103448E+0     2.7586207E+0     2.9762457E+0     2.0692329E-2    -1.6993726E-3    -1.7450148E-3    -5.4371736E-1
-2.3103448E+0     3.0000000E+0     1.0000000E-2     1.7683576E-2    -1.7315876E-3    -1.4368260E-3    -5.7270134E-1
-2.3103448E+0     3.0000000E+0     1.6534698E-1     1.9979098E-2    -1.7280171E-3    -1.6760210E-3    -5.7269974E-1
-2.3103448E+0     3.0000000E+0     3.3069396E-1     2.0067614E-2    -1.7176305E-3    -1.6729937E-3    -5.7269500E-1
-2.3103448E+0     3.0000000E+0     4.9604095E-1     2.0010861E-2    -1.7040944E-3    -1.6677082E-3    -5.7268725E-1
-2.3103448E+0     3.0000000E+0     6.6138793E-1     1.9981640E-2    -1.6883491E-3    -1.6701081E-3    -5.7267673E-1
-2.3103448E+0     3.0000000E+0     8.2673491E-1     2.0154271E-2    -1.6746900E-3    -1.6640076E-3    -5.7266376E-1
-2.3103448E+0     3.0000000E+0     9.9208189E-1     2.0266299E-2    -1.6593642E-3    -1.6596813E-3    -5.7264873E-1
-2.3103448E+0     3.0000000E+0     1.1574289E+0     1.9921057E-2    -1.6472213E-3    -1.6420698E-3    -5.7263207E-1
-2.3103448E+0     3.0000000E+0     1.3227759E+0     1.9946011E-2    -1.6388545E-3    -1.6315930E-3    -5.7261427E-1
-2.3103448E+0     3.0000000E+0     1.4881228E+0     1.9737145E-2    -1.6301837E-3    -1.6238212E-3    -5.7259584E-1
-2.3103448E+0     3.0000000E+0     1.6534698E+0     1.9734321E-2    -1.6301099E-3    -1.6220453E-3    -5.7257728E-1
-2.3103448E+0     3.0000000E+0     1.8188168E+0     1.9949017E-2    -1.6386719E-3    -1.6276234E-3    -5.7255911E-1
-2.3103448E+0     3.0000000E+0     1.9841638E+0     1.9921087E-2    -1.6469406E-3    -1.6356431E-3    -5.7254181E-1
-2.3103448E+0     3.0000000E+0     2.1495108E+0     2.0264919E-2    -1.6589493E-3    -1.6510398E-3    -5.7252583E-1
-2.3103448E+0     3.0000000E+0     2.3148577E+0     2.0160592E-2    -1.6742354E-3    -1.6533386E-3    -5.7251158E-1
-2.3103448E+0     3.0000000E+0     2.4802047E+0     1.9988339E-2    -1.6878650E-3    -1.6573585E-3    -5.7249942E-1
-2.3103448E+0     3.0000000E+0     2.6455517E+0     2.0017403E-2    -1.7036140E-3    -1.6537151E-3    -5.7248964E-1
-2.3103448E+0     3.0000000E+0     2.8108987E+0     2.0074245E-2    -1.7171621E-3    -1.6579394E-3    -5.7248249E-1
-2.3103448E+0     3.0000000E+0     2.9762457E+0     1.9992349E-2    -1.7275546E-3    -1.6607827E-3    -5.7247813E-1
-2.0689655E+0    -4.0000000E+0     1.0000000E-2    -3.5906340E-5    -8.3705718E-3    -4.1811519E-5     2.2853452E-5
-2.0689655E+0    -4.0000000E+0     1.6534698E-1    -2.3328065E-5    -8.3736344E-3    -1.2129405E-4     2.3224320E-5
-2.0689655E+0    -4.0000000E+0     3.3069396E-1    -3.6979987E-5    -8.3750198E-3    -7.1979280E-5     2.4245662E-5
-2.0689655E+0    -4.0000000E+0     4.9604095E-1    -5.9459738E-5    -8.3838479E-3    -6.0567763E-5     2.3675629E-5
-2.0689655E+0    -4.0000000E+0     6.6138793E-1     4.3350149E-6    -8.3576445E-3    -7.1147562E-5     1.6961385E-5
-2.0689655E+0    -4.0000000E+0     8.2673491E-1     4.0110684E-5    -8.3450275E-3    -7.8962790E-5     1.2028364E-5
-2.0689655E+0    -4.0000000E+0     9.9208189E-1     7.5007073E-5    -8.3381120E-3    -1.0773964E-4     2.0551753E-5
-2.0689655E+0    -4.0000000E+0     1.1574289E+0     9.6309415E-6    -8.3149194E-3    -1.0064016E-4     2.0632787E-5
-2.0689655E+0    -4.0000000E+0     1.3227759E+0    -1.7986446E-5    -8.2710191E-3    -6.9486449E-5     2.0159007E-5
-2.0689655E+0    -4.0000000E+0     1.4881228E+0     1.3970099E-4    -8.2441973E-3    -1.1463717E-4     2.0138233E-5
-2.0689655E+0    -4.0000000E+0     1.6534698E+0     2.2164734E-4    -8.1951108E-3    -1.8245219E-4     1.9861359E-5
-2.0689655E+0    -4.0000000E+0     1.8188168E+0     1.5075207E-4    -8.3128306E-3    -1.2375176E-4     1.9202321E-5
-2.0689655E+0    -4.0000000E+0     1.9841638E+0    -4.8582671E-6    -8.2707743E-3    -5.3659831E-5     1.8277493E-5
-2.0689655E+0    -4.0000000E+0     2.1495108E+0     1.2352364E-5    -8.2403455E-3    -8.6696018E-5     1.7762898E-5
-2.0689655E+0    -4.0000000E+0     2.3148577E+0     1.6530429E-5    -8.2582122E-3    -8.5344545E-5     1.2891201E-5
-2.0689655E+0    -4.0000000E+0     2.4802047E+0     1.3340676E-5    -8.2687783E-3    -5.1659766E-5     1.7463596E-5
-2.0689655E+0    -4.0000000E+0     2.6455517E+0    -3.9589839E-5    -8.3140283E-3    -7.3624337E-5     1.9270098E-5
-2.0689655E+0    -4.0000000E+0     2.8108987E+0     3.3141191E-6    -8.2757692E-3    -7.4896789E-5     1.6707285E-5
-2.0689655E+0    -4.0000000E+0     2.9762457E+0     5.4099860E-5    -8.2748008E-3    -1.1186684E-4     1.4130053E-5
-2.0689655E+0    -3.7586207E+0     1.0000000E-2     7.2046530E-6    -8.1603211E-3    -9.9870296E-5     1.7809647E-5
-2.0689655E+0    -3.7586207E+0     1.6534698E-1    -1.9530852E-7    -8.1608216E-3    -1.0140354E-4     1.7939164E-5
-2.0689655E+0    -3.7586207E+0     3.3069396E-1    -1.6150228E-6    -8.1577048E-3    -9.6400382E-5     1.8360755E-5
-2.0689655E+0    -3.7586207E+0     4.9604095E-1    -6.4536594E-7    -8.1478756E-3    -9.5182495E-5     1.8846468E-5
-2.0689655E+0    -3.7586207E+0     6.6138793E-1     7.6675243E-6    -8.1310468E-3    -9.3883699E-5     1.8935614E-5
-2.0689655E+0    -3.7586207E+0     8.2673491E-1     8.5195439E-6    -8.1120101E-3    -9.2576560E-5     1.9082422E-5
-2.0689655E+0    -3.7586207E+0     9.9208189E-1     1.0715563E-5    -8.0902748E-3    -9.2361667E-5     2.0034952E-5
-2.0689655E+0    -3.7586207E+0     1.1574289E+0     4.3821852E-6    -8.0655459E-3    -8.6874092E-5     2.0468356E-5
-2.0689655E+0    -3.7586207E+0     1.3227759E+0    -8.9808319E-8    -8.0406951E-3    -7.6678302E-5     2.0717223E-5
-2.0689655E+0    -3.7586207E+0     1.4881228E+0     1.4432063E-5    -8.0163595E-3    -7.1080845E-5     2.0761591E-5
-2.0689655E+0    -3.7586207E+0     1.6534698E+0     1.8058503E-5    -7.9524440E-3    -6.7297893E-5     2.0496581E-5
-2.0689655E+0    -3.7586207E+0     1.8188168E+0     1.2632167E-5    -7.9878848E-3    -6.3283461E-5     1.9864896E-5
-2.0689655E+0    -3.7586207E+0     1.9841638E+0    -3.3279280E-6    -7.9883411E-3    -6.3892011E-5     1.8850169E-5
-2.0689655E+0    -3.7586207E+0     2.1495108E+0     1.4857956E-6    -7.9886130E-3    -7.2499899E-5     1.7506998E-5
-2.0689655E+0    -3.7586207E+0     2.3148577E+0     3.5210394E-6    -7.9976673E-3    -7.3559428E-5     1.5653173E-5
-2.0689655E+0    -3.7586207E+0     2.4802047E+0     4.8029164E-6    -8.0064546E-3    -7.1739461E-5     1.4331249E-5
-2.0689655E+0    -3.7586207E+0     2.6455517E+0    -9.4792606E-7    -8.0181853E-3    -7.3380916E-5     1.2480685E-5
-2.0689655E+0    -3.7586207E+0     2.8108987E+0    -2.7474244E-7    -8.0230180E-3    -7.2641249E-5     1.0938914E-5
-2.0689655E+0    -3.7586207E+0     2.9762457E+0     5.3492988E-6    -8.0250698E-3    -7.4032558E-5     1.0124061E-5
-2.0689655E+0    -3.5172414E+0     1.0000000E-2    -6.7774999E-6    -7.8784531E-3    -8.4614158E-5     1.7330838E-5
-2.0689655E+0    -3.5172414E+0     1.6534698E-1    -4.8292791E-6    -7.8783621E-3    -8.2773487E-5     1.7273044E-5
-2.0689655E+0    -3.5172414E+0     3.3069396E-1     4.0849252E-7    -7.8696195E-3    -8.3197103E-5     1.7138039E-5
-2.0689655E+0    -3.5172414E+0     4.9604095E-1     1.9404046E-6    -7.8514964E-3    -8.3698491E-5     1.7074314E-5
-2.0689655E+0    -3.5172414E+0     6.6138793E-1     2.3011594E-7    -7.8268033E-3    -8.4082544E-5     1.7403934E-5
-2.0689655E+0    -3.5172414E+0     8.2673491E-1     7.1922268E-7    -7.7961377E-3    -8.4616341E-5     1.8160993E-5
-2.0689655E+0    -3.5172414E+0     9.9208189E-1     1.3306456E-6    -7.7603264E-3    -8.2311674E-5     1.9236523E-5
-2.0689655E+0    -3.5172414E+0     1.1574289E+0    -1.4293231E-6    -7.7213149E-3    -7.7712529E-5     2.0130700E-5
-2.0689655E+0    -3.5172414E+0     1.3227759E+0    -3.6297872E-6    -7.6827105E-3    -7.2030640E-5     2.0795245E-5
-2.0689655E+0    -3.5172414E+0     1.4881228E+0    -1.6482600E-5    -7.6407946E-3    -6.1320687E-5     2.1105663E-5
-2.0689655E+0    -3.5172414E+0     1.6534698E+0    -2.8543174E-5    -7.5693219E-3    -4.9520785E-5     2.0914724E-5
-2.0689655E+0    -3.5172414E+0     1.8188168E+0    -2.2696479E-5    -7.5959857E-3    -4.8819451E-5     2.0094825E-5
-2.0689655E+0    -3.5172414E+0     1.9841638E+0    -5.7638327E-6    -7.5931041E-3    -5.6401832E-5     1.8555218E-5
-2.0689655E+0    -3.5172414E+0     2.1495108E+0    -3.1132106E-6    -7.5949412E-3    -6.1062759E-5     1.6276855E-5
-2.0689655E+0    -3.5172414E+0     2.3148577E+0    -5.4999404E-7    -7.6025021E-3    -6.4086568E-5     1.3278441E-5
-2.0689655E+0    -3.5172414E+0     2.4802047E+0     3.9408393E-7    -7.6159993E-3    -6.1832445E-5     1.0285987E-5
-2.0689655E+0    -3.5172414E+0     2.6455517E+0    -1.3834701E-6    -7.6327073E-3    -5.7432503E-5     8.6835754E-6
-2.0689655E+0    -3.5172414E+0     2.8108987E+0    -3.3079445E-6    -7.6488515E-3    -5.6200736E-5     8.0134874E-6
-2.0689655E+0    -3.5172414E+0     2.9762457E+0    -3.6434059E-6    -7.6570710E-3    -5.6173882E-5     7.7359030E-6
-2.0689655E+0    -3.2758621E+0     1.0000000E-2    -2.0745661E-5    -7.5502650E-3    -7.0465678E-5     2.0387444E-5
-2.0689655E+0    -3.2758621E+0     1.6534698E-1    -1.0194987E-5    -7.5498760E-3    -6.9666754E-5     2.0217275E-5
-2.0689655E+0    -3.2758621E+0     3.3069396E-1    -4.0092496E-6    -7.5347430E-3    -6.8293028E-5     1.9714560E-5
-2.0689655E+0    -3.2758621E+0     4.9604095E-1    -4.4715338E-6    -7.5072550E-3    -6.6543577E-5     1.8916950E-5
-2.0689655E+0    -3.2758621E+0     6.6138793E-1    -5.3808150E-6    -7.4683735E-3    -6.5131799E-5     1.7933762E-5
-2.0689655E+0    -3.2758621E+0     8.2673491E-1    -3.1884790E-6    -7.4206337E-3    -6.5189891E-5     1.7167666E-5
-2.0689655E+0    -3.2758621E+0     9.9208189E-1    -2.3283974E-6    -7.3682647E-3    -6.7434066E-5     1.7361125E-5
-2.0689655E+0    -3.2758621E+0     1.1574289E+0     4.6935920E-6    -7.3134623E-3    -6.7904397E-5     1.8918391E-5
-2.0689655E+0    -3.2758621E+0     1.3227759E+0    -2.2691233E-6    -7.2573560E-3    -6.2657125E-5     2.0392357E-5
-2.0689655E+0    -3.2758621E+0     1.4881228E+0    -1.1483496E-5    -7.2027044E-3    -5.2338164E-5     2.1288420E-5
-2.0689655E+0    -3.2758621E+0     1.6534698E+0    -1.3789793E-5    -7.1460223E-3    -3.5549693E-5     2.1396263E-5
-2.0689655E+0    -3.2758621E+0     1.8188168E+0    -1.4171779E-5    -7.1142618E-3    -3.5105775E-5     2.0434627E-5
-2.0689655E+0    -3.2758621E+0     1.9841638E+0    -8.0260909E-6    -7.1119113E-3    -4.5391451E-5     1.8108345E-5
-2.0689655E+0    -3.2758621E+0     2.1495108E+0    -1.4660118E-6    -7.1117380E-3    -5.1482959E-5     1.4137952E-5
-2.0689655E+0    -3.2758621E+0     2.3148577E+0    -3.0555137E-6    -7.1182748E-3    -4.8413566E-5     9.3988224E-6
-2.0689655E+0    -3.2758621E+0     2.4802047E+0    -4.7114707E-6    -7.1373433E-3    -4.4818271E-5     7.5954728E-6
-2.0689655E+0    -3.2758621E+0     2.6455517E+0    -2.5413606E-6    -7.1648656E-3    -4.5381491E-5     7.1873005E-6
-2.0689655E+0    -3.2758621E+0     2.8108987E+0    -1.6330239E-6    -7.1938687E-3    -4.5740868E-5     7.2134728E-6
-2.0689655E+0    -3.2758621E+0     2.9762457E+0    -1.4216355E-6    -7.2157059E-3    -4.6152791E-5     7.4010814E-6
-2.0689655E+0    -3.0344828E+0     1.0000000E-2    -5.0539616E-6    -7.1955978E-3    -6.2310104E-5     2.5956378E-5
-2.0689655E+0    -3.0344828E+0     1.6534698E-1    -9.3251147E-7    -7.1931081E-3    -6.0178294E-5     2.5753993E-5
-2.0689655E+0    -3.0344828E+0     3.3069396E-1    -1.7553464E-6    -7.1712643E-3    -5.9643703E-5     2.5135481E-5
-2.0689655E+0    -3.0344828E+0     4.9604095E-1    -2.1080077E-6    -7.1318244E-3    -5.8813410E-5     2.4083024E-5
-2.0689655E+0    -3.0344828E+0     6.6138793E-1    -3.3501121E-6    -7.0757053E-3    -5.6249916E-5     2.2595238E-5
-2.0689655E+0    -3.0344828E+0     8.2673491E-1    -4.8359127E-6    -7.0081446E-3    -5.1834888E-5     2.0682271E-5
-2.0689655E+0    -3.0344828E+0     9.9208189E-1    -5.4768233E-6    -6.9364108E-3    -4.8346265E-5     1.8609062E-5
-2.0689655E+0    -3.0344828E+0     1.1574289E+0    -3.2783329E-6    -6.8679657E-3    -4.8793121E-5     1.7509937E-5
-2.0689655E+0    -3.0344828E+0     1.3227759E+0     3.6535455E-6    -6.7967454E-3    -5.2453408E-5     1.9337438E-5
-2.0689655E+0    -3.0344828E+0     1.4881228E+0    -1.2545449E-6    -6.7142534E-3    -4.6138222E-5     2.1564243E-5
-2.0689655E+0    -3.0344828E+0     1.6534698E+0    -1.0806537E-5    -6.6293124E-3    -2.7022364E-5     2.2584900E-5
-2.0689655E+0    -3.0344828E+0     1.8188168E+0    -1.6524154E-5    -6.5782504E-3    -1.6630571E-5     2.1713888E-5
-2.0689655E+0    -3.0344828E+0     1.9841638E+0    -1.8495169E-6    -6.5634791E-3    -3.6892016E-5     1.8155638E-5
-2.0689655E+0    -3.0344828E+0     2.1495108E+0     8.2958629E-7    -6.5567718E-3    -3.8071426E-5     1.1247169E-5
-2.0689655E+0    -3.0344828E+0     2.3148577E+0    -2.9111982E-6    -6.5682058E-3    -3.2910056E-5     7.6899613E-6
-2.0689655E+0    -3.0344828E+0     2.4802047E+0    -3.4499790E-6    -6.6028683E-3    -3.5710555E-5     7.2129875E-6
-2.0689655E+0    -3.0344828E+0     2.6455517E+0    -4.4473942E-6    -6.6556399E-3    -3.4691296E-5     7.5286260E-6
-2.0689655E+0    -3.0344828E+0     2.8108987E+0    -1.2323253E-6    -6.7085868E-3    -3.4527870E-5     7.2770190E-6
-2.0689655E+0    -3.0344828E+0     2.9762457E+0    -4.2253819E-7    -6.7530464E-3    -3.4524153E-5     6.2347428E-6
-2.0689655E+0    -2.7931034E+0     1.0000000E-2     9.4874087E-7    -6.8571087E-3    -4.3381855E-5     3.4603399E-5
-2.0689655E+0    -2.7931034E+0     1.6534698E-1    -8.1070727E-7    -6.8516528E-3    -4.4919527E-5     3.4504434E-5
-2.0689655E+0    -2.7931034E+0     3.3069396E-1    -3.5743488E-6    -6.8230206E-3    -4.4083347E-5     3.4161021E-5
-2.0689655E+0    -2.7931034E+0     4.9604095E-1    -5.8543359E-6    -6.7695831E-3    -4.3264299E-5     3.3435105E-5
-2.0689655E+0    -2.7931034E+0     6.6138793E-1    -3.8315788E-6    -6.6976062E-3    -4.4096178E-5     3.2100595E-5
-2.0689655E+0    -2.7931034E+0     8.2673491E-1    -2.1290740E-7    -6.6185030E-3    -4.4639565E-5     3.0028739E-5
-2.0689655E+0    -2.7931034E+0     9.9208189E-1    -2.0937255E-6    -6.5289055E-3    -4.2181747E-5     2.7149078E-5
-2.0689655E+0    -2.7931034E+0     1.1574289E+0    -6.9982111E-6    -6.4214663E-3    -3.6664132E-5     2.3670369E-5
-2.0689655E+0    -2.7931034E+0     1.3227759E+0    -3.7531970E-6    -6.3121363E-3    -3.4821171E-5     2.0979400E-5
-2.0689655E+0    -2.7931034E+0     1.4881228E+0     4.7818089E-6    -6.2240188E-3    -4.0913144E-5     2.3525979E-5
-2.0689655E+0    -2.7931034E+0     1.6534698E+0    -3.8499446E-6    -6.1213332E-3    -2.7072468E-5     2.6800481E-5
-2.0689655E+0    -2.7931034E+0     1.8188168E+0    -2.4041827E-5    -5.9727816E-3     7.3034791E-7     2.7492396E-5
-2.0689655E+0    -2.7931034E+0     1.9841638E+0    -4.8711208E-6    -5.9978509E-3    -2.4467125E-5     2.3427145E-5
-2.0689655E+0    -2.7931034E+0     2.1495108E+0    -1.9538108E-9    -5.9914223E-3    -2.8330929E-5     1.2592344E-5
-2.0689655E+0    -2.7931034E+0     2.3148577E+0    -1.6804447E-6    -6.0232548E-3    -2.5072678E-5     1.0099067E-5
-2.0689655E+0    -2.7931034E+0     2.4802047E+0    -1.8928044E-6    -6.0925500E-3    -2.3919667E-5     1.1765893E-5
-2.0689655E+0    -2.7931034E+0     2.6455517E+0    -5.0994241E-7    -6.1789357E-3    -2.7181073E-5     9.5643722E-6
-2.0689655E+0    -2.7931034E+0     2.8108987E+0    -8.2991703E-6    -6.3138843E-3    -2.5145568E-5     8.1818573E-6
-2.0689655E+0    -2.7931034E+0     2.9762457E+0    -1.5646815E-6    -6.4044452E-3    -2.8225972E-5     8.8902702E-6
-2.0689655E+0    -2.5517241E+0     1.0000000E-2    -7.0344945E-6    -6.5512643E-3    -4.3363313E-5     3.8956307E-5
-2.0689655E+0    -2.5517241E+0     1.6534698E-1    -6.1277931E-7    -6.5435902E-3    -4.3243654E-5     3.8696136E-5
-2.0689655E+0    -2.5517241E+0     3.3069396E-1     1.8996188E-6    -6.5091111E-3    -4.1729151E-5     3.8029331E-5
-2.0689655E+0    -2.5517241E+0     4.9604095E-1     8.4992800E-7    -6.4415543E-3    -3.9498673E-5     3.7371489E-5
-2.0689655E+0    -2.5517241E+0     6.6138793E-1    -1.4921432E-6    -6.3605927E-3    -3.7827067E-5     3.7509308E-5
-2.0689655E+0    -2.5517241E+0     8.2673491E-1    -4.4961908E-6    -6.2686813E-3    -3.3952491E-5     3.7461111E-5
-2.0689655E+0    -2.5517241E+0     9.9208189E-1    -6.9167802E-6    -6.1449466E-3    -3.3500415E-5     3.6213518E-5
