 Log10[q2](GeV^2)  Log10[r2](GeV^2)     theta            G1              G2               G3               G4
-4.0000000E+0    -1.5862069E+0     1.1028274E+0     3.7336629E-1     5.6847841E-3     2.0869319E-2    -8.7213353E-3
-4.0000000E+0    -1.5862069E+0     1.2589455E+0     3.7286061E-1     5.6817401E-3     2.0855380E-2    -8.7075927E-3
-4.0000000E+0    -1.5862069E+0     1.4150637E+0     3.7232229E-1     5.6693452E-3     2.0841838E-2    -8.7224497E-3
-4.0000000E+0    -1.5862069E+0     1.5711819E+0     3.7176352E-1     5.6497935E-3     2.0829205E-2    -8.7610840E-3
-4.0000000E+0    -1.5862069E+0     1.7273001E+0     3.7119715E-1     5.6493906E-3     2.0817965E-2    -8.7465771E-3
-4.0000000E+0    -1.5862069E+0     1.8834183E+0     3.7063708E-1     5.6594021E-3     2.0808251E-2    -8.7045625E-3
-4.0000000E+0    -1.5862069E+0     2.0395365E+0     3.7009781E-1     5.6563027E-3     2.0800311E-2    -8.7070811E-3
-4.0000000E+0    -1.5862069E+0     2.1956547E+0     3.6959339E-1     5.6523472E-3     2.0794417E-2    -8.7186498E-3
-4.0000000E+0    -1.5862069E+0     2.3517729E+0     3.6913746E-1     5.6490113E-3     2.0789903E-2    -8.7253998E-3
-4.0000000E+0    -1.5862069E+0     2.5078911E+0     3.6874279E-1     5.6565053E-3     2.0785697E-2    -8.7148347E-3
-4.0000000E+0    -1.5862069E+0     2.6640093E+0     3.6842098E-1     5.6525995E-3     2.0782111E-2    -8.7222015E-3
-4.0000000E+0    -1.5862069E+0     2.8201275E+0     3.6818144E-1     5.6458112E-3     2.0778745E-2    -8.7237152E-3
-4.0000000E+0    -1.5862069E+0     2.9762457E+0     3.6803152E-1     5.8828987E-3     2.0776122E-2    -8.7204830E-3
-4.0000000E+0    -1.3448276E+0     1.0000000E-2     4.0663852E-1     6.4329110E-3     2.1809761E-2    -8.7388033E-3
-4.0000000E+0    -1.3448276E+0     1.6611819E-1     4.0660468E-1     6.2961233E-3     2.1809242E-2    -8.7413574E-3
-4.0000000E+0    -1.3448276E+0     3.2223639E-1     4.0650935E-1     6.1327921E-3     2.1805980E-2    -8.7357040E-3
-4.0000000E+0    -1.3448276E+0     4.7835458E-1     4.0635450E-1     6.1000203E-3     2.1799649E-2    -8.7332648E-3
-4.0000000E+0    -1.3448276E+0     6.3447277E-1     4.0614318E-1     6.0975584E-3     2.1790662E-2    -8.7161522E-3
-4.0000000E+0    -1.3448276E+0     7.9059097E-1     4.0587983E-1     6.0901003E-3     2.1779108E-2    -8.7101829E-3
-4.0000000E+0    -1.3448276E+0     9.4670916E-1     4.0556991E-1     6.0803115E-3     2.1766204E-2    -8.7074014E-3
-4.0000000E+0    -1.3448276E+0     1.1028274E+0     4.0522003E-1     6.0689389E-3     2.1752006E-2    -8.7087399E-3
-4.0000000E+0    -1.3448276E+0     1.2589455E+0     4.0483781E-1     6.0592366E-3     2.1736794E-2    -8.7088522E-3
-4.0000000E+0    -1.3448276E+0     1.4150637E+0     4.0443171E-1     6.0681213E-3     2.1721140E-2    -8.6614745E-3
-4.0000000E+0    -1.3448276E+0     1.5711819E+0     4.0401116E-1     6.0779980E-3     2.1705542E-2    -8.6087698E-3
-4.0000000E+0    -1.3448276E+0     1.7273001E+0     4.0358630E-1     6.0560600E-3     2.1690645E-2    -8.6388801E-3
-4.0000000E+0    -1.3448276E+0     1.8834183E+0     4.0316736E-1     6.0284854E-3     2.1676653E-2    -8.6834209E-3
-4.0000000E+0    -1.3448276E+0     2.0395365E+0     4.0276472E-1     6.0219425E-3     2.1663730E-2    -8.6759157E-3
-4.0000000E+0    -1.3448276E+0     2.1956547E+0     4.0238895E-1     6.0192772E-3     2.1652133E-2    -8.6711106E-3
-4.0000000E+0    -1.3448276E+0     2.3517729E+0     4.0205025E-1     6.0175699E-3     2.1642078E-2    -8.6706080E-3
-4.0000000E+0    -1.3448276E+0     2.5078911E+0     4.0175792E-1     6.0180522E-3     2.1634005E-2    -8.6769333E-3
-4.0000000E+0    -1.3448276E+0     2.6640093E+0     4.0152004E-1     6.0139828E-3     2.1627291E-2    -8.6867150E-3
-4.0000000E+0    -1.3448276E+0     2.8201275E+0     4.0134327E-1     6.0273827E-3     2.1622125E-2    -8.6949239E-3
-4.0000000E+0    -1.3448276E+0     2.9762457E+0     4.0123270E-1     6.2394065E-3     2.1618165E-2    -8.6983493E-3
-4.0000000E+0    -1.1034483E+0     1.0000000E-2     4.3802803E-1     7.2513233E-3     2.3369189E-2    -8.5987274E-3
-4.0000000E+0    -1.1034483E+0     1.6611819E-1     4.3800242E-1     7.1347541E-3     2.3367334E-2    -8.5937851E-3
-4.0000000E+0    -1.1034483E+0     3.2223639E-1     4.3792938E-1     7.0120248E-3     2.3363289E-2    -8.5963541E-3
-4.0000000E+0    -1.1034483E+0     4.7835458E-1     4.3781040E-1     6.9609034E-3     2.3355274E-2    -8.6139958E-3
-4.0000000E+0    -1.1034483E+0     6.3447277E-1     4.3764796E-1     6.9551615E-3     2.3343415E-2    -8.6044582E-3
-4.0000000E+0    -1.1034483E+0     7.9059097E-1     4.3744563E-1     6.9595821E-3     2.3329422E-2    -8.5772365E-3
-4.0000000E+0    -1.1034483E+0     9.4670916E-1     4.3720792E-1     6.9527837E-3     2.3312792E-2    -8.5839926E-3
-4.0000000E+0    -1.1034483E+0     1.1028274E+0     4.3694008E-1     6.9437799E-3     2.3294552E-2    -8.5795871E-3
-4.0000000E+0    -1.1034483E+0     1.2589455E+0     4.3664817E-1     6.9349382E-3     2.3274523E-2    -8.5650726E-3
-4.0000000E+0    -1.1034483E+0     1.4150637E+0     4.3633897E-1     6.9187733E-3     2.3253928E-2    -8.5640619E-3
-4.0000000E+0    -1.1034483E+0     1.5711819E+0     4.3601975E-1     6.8982582E-3     2.3233531E-2    -8.5861799E-3
-4.0000000E+0    -1.1034483E+0     1.7273001E+0     4.3569811E-1     6.8961466E-3     2.3212734E-2    -8.5832635E-3
-4.0000000E+0    -1.1034483E+0     1.8834183E+0     4.3538194E-1     6.9023014E-3     2.3193037E-2    -8.5729444E-3
-4.0000000E+0    -1.1034483E+0     2.0395365E+0     4.3507921E-1     6.8947012E-3     2.3174954E-2    -8.6050128E-3
-4.0000000E+0    -1.1034483E+0     2.1956547E+0     4.3479755E-1     6.8892469E-3     2.3158029E-2    -8.6170260E-3
-4.0000000E+0    -1.1034483E+0     2.3517729E+0     4.3454428E-1     6.8838896E-3     2.3143345E-2    -8.6144367E-3
-4.0000000E+0    -1.1034483E+0     2.5078911E+0     4.3432614E-1     6.8750831E-3     2.3130693E-2    -8.6428810E-3
-4.0000000E+0    -1.1034483E+0     2.6640093E+0     4.3414893E-1     6.8668738E-3     2.3121248E-2    -8.6670222E-3
-4.0000000E+0    -1.1034483E+0     2.8201275E+0     4.3401740E-1     6.8734877E-3     2.3113543E-2    -8.6484806E-3
-4.0000000E+0    -1.1034483E+0     2.9762457E+0     4.3393525E-1     7.0512615E-3     2.3107638E-2    -8.6450015E-3
-4.0000000E+0    -8.6206897E-1     1.0000000E-2     4.7005292E-1     8.9078835E-3     2.6200597E-2    -8.5532671E-3
-4.0000000E+0    -8.6206897E-1     1.6611819E-1     4.7003284E-1     8.8188127E-3     2.6199192E-2    -8.5000334E-3
-4.0000000E+0    -8.6206897E-1     3.2223639E-1     4.6997529E-1     8.6172618E-3     2.6193267E-2    -8.4965853E-3
-4.0000000E+0    -8.6206897E-1     4.7835458E-1     4.6988150E-1     8.6127824E-3     2.6183013E-2    -8.5138902E-3
-4.0000000E+0    -8.6206897E-1     6.3447277E-1     4.6975351E-1     8.6122477E-3     2.6168348E-2    -8.5068150E-3
-4.0000000E+0    -8.6206897E-1     7.9059097E-1     4.6959420E-1     8.6003737E-3     2.6149936E-2    -8.4972045E-3
-4.0000000E+0    -8.6206897E-1     9.4670916E-1     4.6940715E-1     8.5881332E-3     2.6128227E-2    -8.4974194E-3
-4.0000000E+0    -8.6206897E-1     1.1028274E+0     4.6919662E-1     8.5792382E-3     2.6104399E-2    -8.4861834E-3
-4.0000000E+0    -8.6206897E-1     1.2589455E+0     4.6896748E-1     8.5616343E-3     2.6078158E-2    -8.4966626E-3
-4.0000000E+0    -8.6206897E-1     1.4150637E+0     4.6872505E-1     8.5605739E-3     2.6050913E-2    -8.4577663E-3
-4.0000000E+0    -8.6206897E-1     1.5711819E+0     4.6847509E-1     8.5630749E-3     2.6023398E-2    -8.4066893E-3
-4.0000000E+0    -8.6206897E-1     1.7273001E+0     4.6822373E-1     8.5324599E-3     2.5995165E-2    -8.4510809E-3
-4.0000000E+0    -8.6206897E-1     1.8834183E+0     4.6797701E-1     8.5042674E-3     2.5967906E-2    -8.4929741E-3
-4.0000000E+0    -8.6206897E-1     2.0395365E+0     4.6774103E-1     8.4933260E-3     2.5942396E-2    -8.4798723E-3
-4.0000000E+0    -8.6206897E-1     2.1956547E+0     4.6752179E-1     8.4777340E-3     2.5918455E-2    -8.4851463E-3
-4.0000000E+0    -8.6206897E-1     2.3517729E+0     4.6732486E-1     8.4679982E-3     2.5897457E-2    -8.4847229E-3
-4.0000000E+0    -8.6206897E-1     2.5078911E+0     4.6715536E-1     8.4547586E-3     2.5879346E-2    -8.4930018E-3
-4.0000000E+0    -8.6206897E-1     2.6640093E+0     4.6701771E-1     8.4361489E-3     2.5864496E-2    -8.5004686E-3
-4.0000000E+0    -8.6206897E-1     2.8201275E+0     4.6691553E-1     8.4166279E-3     2.5852989E-2    -8.4809426E-3
-4.0000000E+0    -8.6206897E-1     2.9762457E+0     4.6685160E-1     8.5489602E-3     2.5845537E-2    -8.4851306E-3
-4.0000000E+0    -6.2068966E-1     1.0000000E-2     5.0448111E-1     1.1682321E-2     3.1109926E-2    -8.6096853E-3
-4.0000000E+0    -6.2068966E-1     1.6611819E-1     5.0446548E-1     1.1623255E-2     3.1110127E-2    -8.5877324E-3
-4.0000000E+0    -6.2068966E-1     3.2223639E-1     5.0441771E-1     1.1603716E-2     3.1103615E-2    -8.6087499E-3
-4.0000000E+0    -6.2068966E-1     4.7835458E-1     5.0433886E-1     1.1593520E-2     3.1091123E-2    -8.5833384E-3
-4.0000000E+0    -6.2068966E-1     6.3447277E-1     5.0423075E-1     1.1578696E-2     3.1073348E-2    -8.5774045E-3
-4.0000000E+0    -6.2068966E-1     7.9059097E-1     5.0409585E-1     1.1555644E-2     3.1050912E-2    -8.5972295E-3
-4.0000000E+0    -6.2068966E-1     9.4670916E-1     5.0393725E-1     1.1545447E-2     3.1024420E-2    -8.5797388E-3
-4.0000000E+0    -6.2068966E-1     1.1028274E+0     5.0375866E-1     1.1525657E-2     3.0994810E-2    -8.5791547E-3
-4.0000000E+0    -6.2068966E-1     1.2589455E+0     5.0356426E-1     1.1504072E-2     3.0961993E-2    -8.5772047E-3
-4.0000000E+0    -6.2068966E-1     1.4150637E+0     5.0335865E-1     1.1474477E-2     3.0927096E-2    -8.6043554E-3
-4.0000000E+0    -6.2068966E-1     1.5711819E+0     5.0314676E-1     1.1439337E-2     3.0891305E-2    -8.6478995E-3
-4.0000000E+0    -6.2068966E-1     1.7273001E+0     5.0293365E-1     1.1429308E-2     3.0855054E-2    -8.6120328E-3
-4.0000000E+0    -6.2068966E-1     1.8834183E+0     5.0272456E-1     1.1422650E-2     3.0819612E-2    -8.5698882E-3
-4.0000000E+0    -6.2068966E-1     2.0395365E+0     5.0252468E-1     1.1404332E-2     3.0785648E-2    -8.5713765E-3
-4.0000000E+0    -6.2068966E-1     2.1956547E+0     5.0233895E-1     1.1389803E-2     3.0753556E-2    -8.5643014E-3
-4.0000000E+0    -6.2068966E-1     2.3517729E+0     5.0217208E-1     1.1369053E-2     3.0724838E-2    -8.5802438E-3
-4.0000000E+0    -6.2068966E-1     2.5078911E+0     5.0202826E-1     1.1369729E-2     3.0700027E-2    -8.5633876E-3
-4.0000000E+0    -6.2068966E-1     2.6640093E+0     5.0191121E-1     1.1363312E-2     3.0679703E-2    -8.5638093E-3
-4.0000000E+0    -6.2068966E-1     2.8201275E+0     5.0182394E-1     1.1324378E-2     3.0664077E-2    -8.5912894E-3
-4.0000000E+0    -6.2068966E-1     2.9762457E+0     5.0176868E-1     1.1407681E-2     3.0653072E-2    -8.5643022E-3
-4.0000000E+0    -3.7931034E-1     1.0000000E-2     5.4538461E-1     1.6203704E-2     3.8783410E-2    -1.0436308E-2
-4.0000000E+0    -3.7931034E-1     1.6611819E-1     5.4537175E-1     1.6145488E-2     3.8782565E-2    -1.0162872E-2
-4.0000000E+0    -3.7931034E-1     3.2223639E-1     5.4532792E-1     1.6025610E-2     3.8775699E-2    -1.0097576E-2
-4.0000000E+0    -3.7931034E-1     4.7835458E-1     5.4525412E-1     1.5956176E-2     3.8762333E-2    -1.0180226E-2
-4.0000000E+0    -3.7931034E-1     6.3447277E-1     5.4515201E-1     1.5953114E-2     3.8744198E-2    -1.0118338E-2
-4.0000000E+0    -3.7931034E-1     7.9059097E-1     5.4502404E-1     1.5943593E-2     3.8720744E-2    -1.0109316E-2
-4.0000000E+0    -3.7931034E-1     9.4670916E-1     5.4487322E-1     1.5930960E-2     3.8692066E-2    -1.0090395E-2
-4.0000000E+0    -3.7931034E-1     1.1028274E+0     5.4470313E-1     1.5919555E-2     3.8658659E-2    -1.0045644E-2
-4.0000000E+0    -3.7931034E-1     1.2589455E+0     5.4451785E-1     1.5903514E-2     3.8621993E-2    -1.0018388E-2
-4.0000000E+0    -3.7931034E-1     1.4150637E+0     5.4432182E-1     1.5874169E-2     3.8583468E-2    -1.0000915E-2
-4.0000000E+0    -3.7931034E-1     1.5711819E+0     5.4411978E-1     1.5843832E-2     3.8543612E-2    -9.9816019E-3
-4.0000000E+0    -3.7931034E-1     1.7273001E+0     5.4391663E-1     1.5835869E-2     3.8503024E-2    -9.9577140E-3
-4.0000000E+0    -3.7931034E-1     1.8834183E+0     5.4371733E-1     1.5830192E-2     3.8463028E-2    -9.9338509E-3
-4.0000000E+0    -3.7931034E-1     2.0395365E+0     5.4352677E-1     1.5813567E-2     3.8425069E-2    -9.9175514E-3
-4.0000000E+0    -3.7931034E-1     2.1956547E+0     5.4334966E-1     1.5792172E-2     3.8389587E-2    -9.9253143E-3
-4.0000000E+0    -3.7931034E-1     2.3517729E+0     5.4319037E-1     1.5775021E-2     3.8356753E-2    -9.9147888E-3
-4.0000000E+0    -3.7931034E-1     2.5078911E+0     5.4305286E-1     1.5769275E-2     3.8327489E-2    -9.8880642E-3
-4.0000000E+0    -3.7931034E-1     2.6640093E+0     5.4294059E-1     1.5736655E-2     3.8303011E-2    -9.9319797E-3
-4.0000000E+0    -3.7931034E-1     2.8201275E+0     5.4285630E-1     1.5814468E-2     3.8285118E-2    -9.8207003E-3
-4.0000000E+0    -3.7931034E-1     2.9762457E+0     5.4280219E-1     1.5879651E-2     3.8272615E-2    -9.8765441E-3
-4.0000000E+0    -1.3793103E-1     1.0000000E-2     6.0088260E-1     2.2266863E-2     4.9103821E-2    -1.4055933E-2
-4.0000000E+0    -1.3793103E-1     1.6611819E-1     6.0087298E-1     2.2125391E-2     4.9107815E-2    -1.3722501E-2
-4.0000000E+0    -1.3793103E-1     3.2223639E-1     6.0082957E-1     2.2423732E-2     4.9105186E-2    -1.3673897E-2
-4.0000000E+0    -1.3793103E-1     4.7835458E-1     6.0075336E-1     2.2373045E-2     4.9096480E-2    -1.3701805E-2
-4.0000000E+0    -1.3793103E-1     6.3447277E-1     6.0064613E-1     2.2300597E-2     4.9082615E-2    -1.3673700E-2
-4.0000000E+0    -1.3793103E-1     7.9059097E-1     6.0051044E-1     2.2249888E-2     4.9063115E-2    -1.3710103E-2
-4.0000000E+0    -1.3793103E-1     9.4670916E-1     6.0034953E-1     2.2211952E-2     4.9038622E-2    -1.3735354E-2
-4.0000000E+0    -1.3793103E-1     1.1028274E+0     6.0016724E-1     2.2189001E-2     4.9009710E-2    -1.3703928E-2
-4.0000000E+0    -1.3793103E-1     1.2589455E+0     5.9996798E-1     2.2133539E-2     4.8977406E-2    -1.3763875E-2
-4.0000000E+0    -1.3793103E-1     1.4150637E+0     5.9975653E-1     2.2105708E-2     4.8942051E-2    -1.3767262E-2
-4.0000000E+0    -1.3793103E-1     1.5711819E+0     5.9953801E-1     2.2100751E-2     4.8904676E-2    -1.3703934E-2
-4.0000000E+0    -1.3793103E-1     1.7273001E+0     5.9931776E-1     2.2059392E-2     4.8866881E-2    -1.3733035E-2
-4.0000000E+0    -1.3793103E-1     1.8834183E+0     5.9910113E-1     2.2042881E-2     4.8828933E-2    -1.3699760E-2
-4.0000000E+0    -1.3793103E-1     2.0395365E+0     5.9889342E-1     2.2056518E-2     4.8791556E-2    -1.3604077E-2
-4.0000000E+0    -1.3793103E-1     2.1956547E+0     5.9869976E-1     2.2039461E-2     4.8756133E-2    -1.3605701E-2
-4.0000000E+0    -1.3793103E-1     2.3517729E+0     5.9852488E-1     2.2028094E-2     4.8723197E-2    -1.3551574E-2
-4.0000000E+0    -1.3793103E-1     2.5078911E+0     5.9837312E-1     2.2047537E-2     4.8693551E-2    -1.3491824E-2
-4.0000000E+0    -1.3793103E-1     2.6640093E+0     5.9824823E-1     2.2058227E-2     4.8667762E-2    -1.3503885E-2
-4.0000000E+0    -1.3793103E-1     2.8201275E+0     5.9815327E-1     2.1940793E-2     4.8647253E-2    -1.3463245E-2
-4.0000000E+0    -1.3793103E-1     2.9762457E+0     5.9809064E-1     2.2134656E-2     4.8631805E-2    -1.3502300E-2
-4.0000000E+0     1.0344828E-1     1.0000000E-2     6.8140938E-1     3.0681194E-2     6.1287337E-2    -2.2928931E-2
-4.0000000E+0     1.0344828E-1     1.6611819E-1     6.8140754E-1     3.0378529E-2     6.1294428E-2    -2.2780085E-2
-4.0000000E+0     1.0344828E-1     3.2223639E-1     6.8136919E-1     2.9652724E-2     6.1297932E-2    -2.2705361E-2
-4.0000000E+0     1.0344828E-1     4.7835458E-1     6.8129522E-1     2.9593347E-2     6.1296026E-2    -2.2695049E-2
-4.0000000E+0     1.0344828E-1     6.3447277E-1     6.8118737E-1     2.9584842E-2     6.1289165E-2    -2.2742752E-2
-4.0000000E+0     1.0344828E-1     7.9059097E-1     6.8104821E-1     2.9536253E-2     6.1277721E-2    -2.2793195E-2
-4.0000000E+0     1.0344828E-1     9.4670916E-1     6.8088102E-1     2.9566043E-2     6.1258805E-2    -2.2616742E-2
-4.0000000E+0     1.0344828E-1     1.1028274E+0     6.8068983E-1     2.9624864E-2     6.1235652E-2    -2.2371603E-2
-4.0000000E+0     1.0344828E-1     1.2589455E+0     6.8047926E-1     2.9549729E-2     6.1209368E-2    -2.2495534E-2
-4.0000000E+0     1.0344828E-1     1.4150637E+0     6.8025436E-1     2.9486216E-2     6.1178667E-2    -2.2571869E-2
-4.0000000E+0     1.0344828E-1     1.5711819E+0     6.8002057E-1     2.9492142E-2     6.1145103E-2    -2.2467783E-2
-4.0000000E+0     1.0344828E-1     1.7273001E+0     6.7978359E-1     2.9453344E-2     6.1110702E-2    -2.2487553E-2
-4.0000000E+0     1.0344828E-1     1.8834183E+0     6.7954918E-1     2.9479240E-2     6.1075175E-2    -2.2331879E-2
-4.0000000E+0     1.0344828E-1     2.0395365E+0     6.7932308E-1     2.9529321E-2     6.1038479E-2    -2.2109130E-2
-4.0000000E+0     1.0344828E-1     2.1956547E+0     6.7911089E-1     2.9445206E-2     6.1003409E-2    -2.2269914E-2
-4.0000000E+0     1.0344828E-1     2.3517729E+0     6.7891779E-1     2.9387598E-2     6.0970409E-2    -2.2385532E-2
-4.0000000E+0     1.0344828E-1     2.5078911E+0     6.7874854E-1     2.9406288E-2     6.0937512E-2    -2.2277096E-2
-4.0000000E+0     1.0344828E-1     2.6640093E+0     6.7860733E-1     2.9444155E-2     6.0908495E-2    -2.2179021E-2
-4.0000000E+0     1.0344828E-1     2.8201275E+0     6.7849765E-1     2.9514034E-2     6.0884005E-2    -2.2155173E-2
-4.0000000E+0     1.0344828E-1     2.9762457E+0     6.7842224E-1     2.9953775E-2     6.0864204E-2    -2.2204766E-2
-4.0000000E+0     3.4482759E-1     1.0000000E-2     7.8359309E-1     4.0234568E-2     7.7762256E-2    -3.8733175E-2
-4.0000000E+0     3.4482759E-1     1.6611819E-1     7.8360825E-1     3.9974788E-2     7.7781843E-2    -3.8262319E-2
-4.0000000E+0     3.4482759E-1     3.2223639E-1     7.8359285E-1     4.0044973E-2     7.7793501E-2    -3.8347883E-2
-4.0000000E+0     3.4482759E-1     4.7835458E-1     7.8354720E-1     4.0015106E-2     7.7798303E-2    -3.8318392E-2
-4.0000000E+0     3.4482759E-1     6.3447277E-1     7.8347236E-1     3.9917506E-2     7.7796363E-2    -3.8426740E-2
-4.0000000E+0     3.4482759E-1     7.9059097E-1     7.8337006E-1     3.9963078E-2     7.7787666E-2    -3.8240511E-2
-4.0000000E+0     3.4482759E-1     9.4670916E-1     7.8324274E-1     3.9942873E-2     7.7773322E-2    -3.8257141E-2
-4.0000000E+0     3.4482759E-1     1.1028274E+0     7.8309342E-1     3.9845154E-2     7.7752426E-2    -3.8451249E-2
-4.0000000E+0     3.4482759E-1     1.2589455E+0     7.8292566E-1     3.9702324E-2     7.7725525E-2    -3.8731777E-2
-4.0000000E+0     3.4482759E-1     1.4150637E+0     7.8274350E-1     3.9440608E-2     7.7693700E-2    -3.9319973E-2
-4.0000000E+0     3.4482759E-1     1.5711819E+0     7.8255132E-1     3.9250858E-2     7.7657637E-2    -3.9717820E-2
-4.0000000E+0     3.4482759E-1     1.7273001E+0     7.8235376E-1     3.9354704E-2     7.7618275E-2    -3.9345314E-2
-4.0000000E+0     3.4482759E-1     1.8834183E+0     7.8215566E-1     3.9552366E-2     7.7576529E-2    -3.8741639E-2
-4.0000000E+0     3.4482759E-1     2.0395365E+0     7.8196191E-1     3.9627851E-2     7.7533515E-2    -3.8458347E-2
-4.0000000E+0     3.4482759E-1     2.1956547E+0     7.8177727E-1     3.9664506E-2     7.7489812E-2    -3.8254264E-2
-4.0000000E+0     3.4482759E-1     2.3517729E+0     7.8160630E-1     3.9618871E-2     7.7446467E-2    -3.8238428E-2
-4.0000000E+0     3.4482759E-1     2.5078911E+0     7.8145325E-1     3.9517724E-2     7.7405811E-2    -3.8431987E-2
-4.0000000E+0     3.4482759E-1     2.6640093E+0     7.8132188E-1     3.9562953E-2     7.7367949E-2    -3.8324016E-2
-4.0000000E+0     3.4482759E-1     2.8201275E+0     7.8121547E-1     3.9489336E-2     7.7333797E-2    -3.8357188E-2
-4.0000000E+0     3.4482759E-1     2.9762457E+0     7.8113667E-1     3.9906310E-2     7.7303997E-2    -3.8264384E-2
-4.0000000E+0     5.8620690E-1     1.0000000E-2     8.7498958E-1     5.1289089E-2     1.0519948E-1    -7.7376420E-2
-4.0000000E+0     5.8620690E-1     1.6611819E-1     8.7502533E-1     5.1433702E-2     1.0523030E-1    -7.5889001E-2
-4.0000000E+0     5.8620690E-1     3.2223639E-1     8.7504393E-1     5.0884168E-2     1.0524768E-1    -7.5972684E-2
-4.0000000E+0     5.8620690E-1     4.7835458E-1     8.7504485E-1     5.0736155E-2     1.0525548E-1    -7.5999085E-2
